Unnamed: 0,StudentId,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,LunchType_free/reduced,LunchType_standard
244.0,993992.0,male,3,6,standard,1,0,1,1,1.0,1,1,74.0,73.0,69.0,1.0,0.0,1.0,0.0
245.0,516715.0,male,2,0,standard,1,1,2,0,3.0,0,1,82.0,74.0,69.0,0.0,1.0,0.0,1.0
246.0,974142.0,male,4,0,standard,1,1,1,0,2.0,1,0,91.0,77.0,75.0,1.0,0.0,1.0,0.0
247.0,816182.0,female,1,2,standard,0,2,2,1,1.0,0,0,58.0,70.0,68.0,1.0,0.0,0.0,1.0
248.0,331575.0,female,1,2,standard,1,1,2,1,2.0,0,1,63.0,63.0,60.0,0.0,1.0,0.0,1.0
249.0,780225.0,male,2,2,standard,1,1,2,0,2.0,1,2,70.0,60.0,54.0,0.0,1.0,1.0,0.0
250.0,657691.0,male,0,6,standard,0,2,2,1,2.0,1,0,47.0,49.0,49.0,1.0,0.0,0.0,1.0
252.0,155800.0,female,1,6,standard,0,2,2,1,3.0,0,0,60.0,70.0,70.0,1.0,0.0,0.0,1.0
253.0,258803.0,male,3,3,standard,1,1,2,0,3.0,1,0,80.0,80.0,72.0,1.0,0.0,1.0,0.0
254.0,485188.0,male,3,2,standard,1,1,2,1,0.0,0,0,54.0,52.0,52.0,0.0,1.0,0.0,1.0
255.0,647353.0,female,4,5,standard,1,2,2,0,1.0,1,0,62.0,73.0,70.0,0.0,1.0,0.0,1.0
256.0,403552.0,female,2,0,free/reduced,1,2,2,0,5.0,0,1,62.0,71.0,66.0,1.0,0.0,1.0,0.0
260.0,842526.0,female,2,6,free/reduced,0,1,2,1,1.0,0,2,65.0,80.0,78.0,0.0,1.0,0.0,1.0
261.0,787314.0,male,2,5,standard,0,1,2,0,2.0,1,0,79.0,79.0,78.0,1.0,0.0,0.0,1.0
262.0,725054.0,female,2,6,free/reduced,1,1,1,0,2.0,0,0,45.0,50.0,52.0,1.0,0.0,0.0,1.0
263.0,620576.0,female,4,2,standard,1,2,2,1,1.0,0,0,99.0,93.0,90.0,1.0,0.0,1.0,0.0
264.0,778336.0,male,3,2,standard,1,1,2,0,2.0,0,0,76.0,73.0,68.0,0.0,1.0,1.0,0.0
265.0,693493.0,male,3,6,free/reduced,1,0,2,0,1.0,1,1,57.0,41.0,40.0,0.0,1.0,0.0,1.0
266.0,534268.0,female,2,1,standard,1,1,2,0,2.0,1,1,61.0,73.0,79.0,1.0,0.0,1.0,0.0
267.0,648691.0,female,3,2,standard,1,1,1,0,3.0,1,0,71.0,73.0,78.0,1.0,0.0,0.0,1.0
268.0,589845.0,female,3,0,standard,0,1,1,1,5.0,1,2,93.0,94.0,99.0,0.0,1.0,0.0,1.0
269.0,560026.0,female,4,5,free/reduced,1,1,2,0,2.0,1,0,71.0,76.0,70.0,0.0,1.0,0.0,1.0
270.0,241033.0,male,2,1,standard,1,1,2,1,2.0,1,0,69.0,63.0,61.0,1.0,0.0,0.0,1.0
271.0,869650.0,male,2,5,standard,1,2,1,1,1.0,2,1,57.0,48.0,42.0,0.0,1.0,1.0,0.0
272.0,827942.0,female,3,0,free/reduced,1,2,1,1,2.0,0,0,48.0,53.0,59.0,0.0,1.0,0.0,1.0
273.0,296749.0,female,3,5,standard,1,1,2,0,2.0,0,0,65.0,70.0,71.0,0.0,1.0,0.0,1.0
275.0,177237.0,male,2,1,standard,1,1,2,0,3.0,1,0,83.0,78.0,73.0,0.0,1.0,0.0,1.0
276.0,748749.0,female,2,6,standard,0,1,2,1,3.0,0,1,82.0,90.0,91.0,1.0,0.0,0.0,1.0
277.0,704468.0,female,4,4,standard,0,2,2,0,4.0,1,1,57.0,62.0,73.0,0.0,1.0,1.0,0.0
278.0,478003.0,female,2,6,free/reduced,1,1,2,1,1.0,1,0,65.0,86.0,80.0,0.0,1.0,1.0,0.0
279.0,553613.0,male,1,1,free/reduced,1,3,2,0,2.0,1,0,73.0,56.0,57.0,0.0,1.0,0.0,1.0
281.0,385939.0,male,3,2,standard,1,0,2,0,2.0,0,0,45.0,48.0,46.0,0.0,1.0,0.0,1.0
282.0,506188.0,female,3,1,free/reduced,1,0,1,0,3.0,1,0,75.0,80.0,86.0,0.0,1.0,1.0,0.0
284.0,707524.0,female,2,6,standard,1,1,1,1,0.0,0,1,36.0,45.0,46.0,0.0,1.0,1.0,0.0
285.0,497961.0,male,1,0,standard,0,1,0,1,3.0,1,0,78.0,80.0,79.0,0.0,1.0,1.0,0.0
286.0,897691.0,male,4,0,standard,0,1,1,1,0.0,0,0,99.0,83.0,90.0,1.0,0.0,0.0,1.0
287.0,583737.0,female,1,6,standard,1,1,2,0,1.0,1,1,64.0,87.0,80.0,0.0,1.0,0.0,1.0
288.0,583660.0,male,1,1,free/reduced,1,2,2,1,0.0,2,1,85.0,73.0,74.0,1.0,0.0,0.0,1.0
289.0,587588.0,male,2,6,standard,0,1,2,1,1.0,1,2,79.0,77.0,78.0,0.0,1.0,0.0,1.0
290.0,756672.0,male,2,0,standard,1,1,2,0,2.0,1,0,76.0,70.0,68.0,0.0,1.0,0.0,1.0
291.0,547656.0,male,3,6,standard,1,1,2,1,2.0,0,1,83.0,71.0,68.0,0.0,1.0,0.0,1.0
292.0,634868.0,male,2,6,standard,0,1,0,1,1.0,0,0,61.0,59.0,55.0,1.0,0.0,1.0,0.0
293.0,527979.0,female,4,1,standard,1,1,2,1,2.0,1,2,66.0,74.0,76.0,1.0,0.0,1.0,0.0
294.0,160679.0,male,3,2,free/reduced,0,2,1,1,3.0,1,0,80.0,78.0,82.0,1.0,0.0,0.0,1.0
295.0,638293.0,male,1,0,free/reduced,1,1,0,1,1.0,1,2,66.0,61.0,59.0,0.0,1.0,0.0,1.0
296.0,275956.0,male,2,6,standard,0,3,1,0,2.0,1,0,47.0,41.0,44.0,0.0,1.0,0.0,1.0
297.0,266348.0,male,2,0,standard,0,2,1,0,1.0,1,0,73.0,75.0,69.0,1.0,0.0,1.0,0.0
298.0,724065.0,male,2,4,free/reduced,0,2,1,0,2.0,0,1,39.0,45.0,50.0,0.0,1.0,0.0,1.0
299.0,825418.0,male,3,0,free/reduced,1,1,1,0,2.0,2,1,89.0,86.0,75.0,1.0,0.0,0.0,1.0
300.0,486800.0,male,0,5,free/reduced,0,1,0,1,2.0,0,1,76.0,75.0,77.0,0.0,1.0,0.0,1.0
301.0,517685.0,male,3,6,free/reduced,1,0,1,0,4.0,1,1,55.0,53.0,52.0,0.0,1.0,0.0,1.0
302.0,672720.0,female,2,0,standard,0,2,0,1,5.0,1,2,66.0,83.0,80.0,1.0,0.0,1.0,0.0
303.0,885849.0,male,1,0,standard,1,1,1,1,1.0,1,0,82.0,77.0,65.0,1.0,0.0,1.0,0.0
304.0,753636.0,female,2,0,standard,0,1,1,1,2.0,1,0,76.0,76.0,85.0,1.0,0.0,0.0,1.0
305.0,786173.0,male,0,5,standard,1,1,2,1,7.0,0,0,69.0,67.0,69.0,1.0,0.0,0.0,1.0
306.0,642642.0,male,4,5,standard,0,0,1,1,5.0,0,0,100.0,88.0,83.0,1.0,0.0,1.0,0.0
307.0,142719.0,male,2,6,standard,1,2,1,0,2.0,2,0,52.0,52.0,45.0,1.0,0.0,1.0,0.0
308.0,436932.0,female,1,0,free/reduced,1,1,1,0,3.0,0,2,56.0,73.0,70.0,1.0,0.0,0.0,1.0
309.0,102158.0,female,3,2,free/reduced,1,2,1,1,5.0,2,1,48.0,56.0,52.0,0.0,1.0,0.0,1.0
310.0,255184.0,female,1,0,standard,1,1,2,0,2.0,1,0,73.0,76.0,80.0,0.0,1.0,1.0,0.0
311.0,790596.0,male,1,1,standard,1,1,0,1,3.0,1,1,62.0,58.0,54.0,0.0,1.0,0.0,1.0
312.0,565736.0,male,3,1,standard,0,2,2,1,0.0,0,0,67.0,61.0,68.0,1.0,0.0,0.0,1.0
313.0,247528.0,female,2,0,free/reduced,0,2,2,1,2.0,0,2,70.0,68.0,70.0,0.0,1.0,0.0,1.0
315.0,221896.0,male,2,2,standard,1,1,1,0,3.0,0,0,73.0,66.0,66.0,0.0,1.0,0.0,1.0
316.0,352570.0,female,3,3,standard,0,3,0,1,3.0,0,0,74.0,80.0,88.0,0.0,1.0,0.0,1.0
317.0,400002.0,male,2,0,standard,1,2,2,0,1.0,1,0,83.0,72.0,78.0,0.0,1.0,0.0,1.0
318.0,864377.0,male,1,1,standard,1,1,2,1,2.0,0,1,61.0,69.0,67.0,1.0,0.0,0.0,1.0
319.0,296616.0,female,3,0,free/reduced,1,2,1,0,1.0,1,1,55.0,64.0,63.0,1.0,0.0,1.0,0.0
320.0,476763.0,female,2,2,free/reduced,1,0,2,1,2.0,2,1,64.0,77.0,82.0,0.0,1.0,0.0,1.0
321.0,478387.0,female,4,2,standard,1,1,0,0,3.0,0,2,74.0,85.0,78.0,0.0,1.0,0.0,1.0
322.0,717166.0,female,2,5,standard,1,1,1,1,2.0,0,1,70.0,80.0,80.0,1.0,0.0,1.0,0.0
323.0,825836.0,female,2,6,free/reduced,1,1,2,1,5.0,0,0,40.0,52.0,51.0,1.0,0.0,1.0,0.0
324.0,269706.0,female,2,2,free/reduced,1,0,2,0,1.0,2,1,39.0,45.0,42.0,0.0,1.0,1.0,0.0
325.0,243600.0,female,2,5,standard,1,2,2,1,3.0,1,0,82.0,90.0,94.0,1.0,0.0,0.0,1.0
326.0,310020.0,male,2,5,standard,1,1,2,1,1.0,1,0,61.0,61.0,62.0,1.0,0.0,0.0,1.0
327.0,384656.0,male,0,5,free/reduced,1,1,1,1,2.0,1,2,29.0,23.0,19.0,0.0,1.0,0.0,1.0
328.0,621361.0,male,2,0,standard,0,1,2,1,5.0,1,0,82.0,75.0,77.0,0.0,1.0,0.0,1.0
329.0,610849.0,female,1,6,standard,1,1,2,1,2.0,1,1,39.0,54.0,49.0,1.0,0.0,0.0,1.0
330.0,982101.0,male,2,2,standard,1,2,1,1,2.0,1,1,70.0,59.0,61.0,0.0,1.0,0.0,1.0
331.0,398831.0,male,2,0,standard,1,1,2,0,3.0,0,1,45.0,36.0,34.0,1.0,0.0,0.0,1.0
332.0,196854.0,male,4,0,standard,0,1,0,0,3.0,1,2,61.0,55.0,52.0,0.0,1.0,0.0,1.0
333.0,696889.0,male,1,0,standard,1,2,2,1,1.0,1,0,90.0,78.0,81.0,1.0,0.0,0.0,1.0
334.0,500881.0,female,2,1,standard,1,1,2,1,1.0,2,0,83.0,93.0,95.0,1.0,0.0,0.0,1.0
335.0,576124.0,female,1,5,free/reduced,1,1,1,1,2.0,2,0,62.0,69.0,67.0,1.0,0.0,0.0,1.0
336.0,144149.0,male,3,6,standard,0,1,1,0,2.0,0,0,78.0,71.0,70.0,1.0,0.0,0.0,1.0
337.0,534554.0,male,2,0,standard,1,2,1,1,2.0,2,0,50.0,51.0,44.0,1.0,0.0,0.0,1.0
338.0,941283.0,female,1,6,free/reduced,1,2,2,0,3.0,1,1,23.0,37.0,26.0,0.0,1.0,0.0,1.0
339.0,732525.0,female,3,6,free/reduced,0,1,2,1,3.0,1,0,35.0,55.0,60.0,1.0,0.0,1.0,0.0
340.0,997840.0,male,2,2,free/reduced,1,1,1,1,1.0,1,2,61.0,62.0,54.0,1.0,0.0,0.0,1.0
341.0,673542.0,female,2,4,standard,1,1,1,1,0.0,2,0,62.0,74.0,64.0,1.0,0.0,0.0,1.0
342.0,409206.0,female,1,4,standard,0,2,2,1,1.0,1,1,66.0,74.0,72.0,0.0,1.0,0.0,1.0
343.0,723078.0,male,3,0,standard,0,2,2,1,3.0,0,1,64.0,70.0,65.0,1.0,0.0,0.0,1.0
344.0,871623.0,male,3,5,standard,1,1,1,1,2.0,1,1,78.0,72.0,67.0,1.0,0.0,1.0,0.0
345.0,600298.0,female,2,2,standard,1,1,2,1,4.0,0,0,72.0,80.0,75.0,0.0,1.0,0.0,1.0
346.0,571911.0,male,1,4,standard,1,1,2,0,2.0,1,0,62.0,61.0,57.0,0.0,1.0,1.0,0.0
347.0,551573.0,female,2,1,standard,0,1,1,1,0.0,2,1,76.0,93.0,95.0,0.0,1.0,0.0,1.0
349.0,488598.0,male,4,0,standard,1,0,1,1,2.0,0,2,92.0,76.0,79.0,1.0,0.0,1.0,0.0
350.0,455087.0,female,1,1,standard,1,1,2,1,0.0,0,0,52.0,65.0,69.0,1.0,0.0,0.0,1.0
352.0,593812.0,female,2,5,standard,0,1,2,0,1.0,1,1,61.0,76.0,78.0,1.0,0.0,1.0,0.0
353.0,845872.0,female,2,0,standard,1,1,1,0,1.0,0,1,45.0,57.0,57.0,0.0,1.0,0.0,1.0
354.0,816194.0,female,2,5,standard,1,1,0,1,2.0,2,1,55.0,68.0,66.0,1.0,0.0,0.0,1.0
355.0,769311.0,female,1,1,standard,1,2,1,0,3.0,1,2,64.0,74.0,73.0,1.0,0.0,0.0,1.0
356.0,871773.0,male,0,4,standard,1,1,2,0,2.0,0,0,63.0,61.0,61.0,1.0,0.0,0.0,1.0
357.0,562095.0,female,2,5,free/reduced,0,1,2,1,1.0,0,1,40.0,65.0,67.0,1.0,0.0,1.0,0.0
359.0,800339.0,female,3,5,standard,1,0,2,0,1.0,0,1,77.0,88.0,87.0,1.0,0.0,0.0,1.0
360.0,470032.0,female,1,2,standard,1,1,0,1,1.0,1,0,56.0,61.0,57.0,0.0,1.0,0.0,1.0
361.0,599783.0,male,1,6,standard,0,2,1,1,3.0,0,0,87.0,85.0,79.0,1.0,0.0,0.0,1.0
362.0,977665.0,female,2,5,standard,1,2,1,0,2.0,0,0,53.0,58.0,59.0,0.0,1.0,0.0,1.0
363.0,279514.0,female,3,6,free/reduced,1,2,2,0,3.0,1,1,26.0,33.0,31.0,0.0,1.0,1.0,0.0
364.0,594743.0,male,2,5,standard,1,0,1,1,1.0,1,0,60.0,60.0,59.0,1.0,0.0,1.0,0.0
365.0,948031.0,male,0,1,free/reduced,0,1,1,0,2.0,0,2,51.0,59.0,62.0,1.0,0.0,1.0,0.0
366.0,402574.0,male,2,2,standard,0,1,2,1,2.0,2,0,69.0,58.0,53.0,1.0,0.0,0.0,1.0
368.0,567088.0,female,0,6,free/reduced,1,2,2,1,2.0,0,0,44.0,64.0,58.0,1.0,0.0,1.0,0.0
369.0,901163.0,female,3,6,standard,1,2,1,1,5.0,1,0,71.0,83.0,84.0,1.0,0.0,0.0,1.0
370.0,594991.0,male,4,5,standard,1,1,1,1,3.0,0,0,86.0,78.0,72.0,0.0,1.0,0.0,1.0
371.0,248406.0,female,2,5,free/reduced,0,2,2,0,4.0,1,0,45.0,73.0,70.0,0.0,1.0,1.0,0.0
372.0,496135.0,male,3,6,standard,1,2,2,1,0.0,0,2,76.0,75.0,73.0,1.0,0.0,0.0,1.0
373.0,936326.0,female,3,5,standard,0,1,2,1,1.0,0,2,84.0,98.0,97.0,0.0,1.0,0.0,1.0
374.0,725368.0,female,3,1,standard,1,1,2,1,0.0,2,2,60.0,71.0,74.0,0.0,1.0,0.0,1.0
376.0,516663.0,female,3,6,standard,1,2,2,1,2.0,1,2,82.0,91.0,83.0,1.0,0.0,0.0,1.0
377.0,606137.0,female,3,3,free/reduced,0,2,2,1,2.0,0,0,85.0,95.0,100.0,1.0,0.0,1.0,0.0
378.0,177058.0,female,0,6,standard,1,2,2,0,1.0,0,2,73.0,84.0,78.0,0.0,1.0,0.0,1.0
379.0,787687.0,male,0,1,standard,1,1,1,1,1.0,0,0,67.0,64.0,63.0,0.0,1.0,0.0,1.0
380.0,917632.0,female,1,0,standard,1,2,2,1,1.0,1,0,80.0,86.0,83.0,1.0,0.0,0.0,1.0
381.0,520601.0,male,2,0,standard,0,0,2,1,0.0,0,1,84.0,98.0,93.0,0.0,1.0,0.0,1.0
382.0,839306.0,male,2,3,free/reduced,1,1,2,0,2.0,2,0,79.0,82.0,73.0,1.0,0.0,1.0,0.0
383.0,101674.0,female,4,6,free/reduced,1,0,1,1,3.0,0,2,40.0,50.0,47.0,1.0,0.0,0.0,1.0
384.0,546177.0,female,0,6,free/reduced,1,0,0,0,5.0,0,0,35.0,41.0,40.0,1.0,0.0,0.0,1.0
385.0,811837.0,female,4,5,standard,1,0,1,1,2.0,0,0,69.0,77.0,76.0,1.0,0.0,0.0,1.0
386.0,693576.0,female,4,1,standard,1,2,2,1,0.0,1,1,62.0,71.0,68.0,0.0,1.0,0.0,1.0
387.0,103525.0,female,2,4,free/reduced,1,3,1,1,4.0,1,0,58.0,79.0,68.0,1.0,0.0,0.0,1.0
388.0,768500.0,female,3,2,standard,1,2,2,1,3.0,0,0,62.0,64.0,64.0,1.0,0.0,1.0,0.0
389.0,112681.0,male,3,3,standard,1,1,2,0,1.0,1,1,71.0,70.0,75.0,0.0,1.0,0.0,1.0
390.0,240916.0,male,4,6,free/reduced,0,2,1,1,0.0,0,0,75.0,68.0,60.0,1.0,0.0,0.0,1.0
391.0,715701.0,female,3,5,standard,1,2,2,0,3.0,0,1,74.0,66.0,75.0,0.0,1.0,0.0,1.0
392.0,971242.0,male,4,5,standard,1,1,2,1,3.0,1,2,78.0,68.0,68.0,0.0,1.0,0.0,1.0
393.0,898484.0,male,2,0,standard,0,0,1,1,4.0,0,2,60.0,55.0,58.0,1.0,0.0,1.0,0.0
394.0,577565.0,female,2,6,standard,0,2,2,0,2.0,1,0,65.0,74.0,77.0,0.0,1.0,0.0,1.0
396.0,687002.0,female,1,2,free/reduced,1,1,0,0,5.0,1,0,48.0,65.0,61.0,0.0,1.0,0.0,1.0
398.0,423275.0,male,1,6,standard,1,2,1,1,0.0,1,1,73.0,62.0,57.0,0.0,1.0,0.0,1.0
399.0,422427.0,male,3,6,standard,1,2,0,0,4.0,0,1,56.0,57.0,51.0,0.0,1.0,0.0,1.0
400.0,506385.0,female,2,6,standard,0,1,1,1,3.0,0,0,60.0,54.0,68.0,0.0,1.0,1.0,0.0
401.0,501447.0,male,0,5,standard,1,1,2,0,1.0,1,0,53.0,43.0,43.0,1.0,0.0,0.0,1.0
402.0,213203.0,female,0,5,free/reduced,1,1,1,0,2.0,1,2,51.0,66.0,57.0,1.0,0.0,1.0,0.0
403.0,876338.0,female,3,2,standard,0,2,2,1,4.0,0,0,88.0,99.0,100.0,1.0,0.0,0.0,1.0
404.0,185075.0,female,2,2,standard,1,2,1,1,0.0,1,0,55.0,59.0,63.0,1.0,0.0,1.0,0.0
405.0,104360.0,female,2,6,standard,1,1,1,1,2.0,2,1,62.0,72.0,68.0,0.0,1.0,0.0,1.0
406.0,250518.0,male,1,0,standard,0,1,1,0,3.0,1,2,68.0,66.0,65.0,0.0,1.0,1.0,0.0
407.0,194122.0,female,1,0,standard,1,1,1,1,3.0,1,0,84.0,81.0,78.0,0.0,1.0,1.0,0.0
408.0,689653.0,female,3,2,free/reduced,0,0,2,0,2.0,1,0,52.0,57.0,56.0,0.0,1.0,1.0,0.0
409.0,557306.0,male,3,0,standard,0,3,0,0,5.0,1,2,86.0,83.0,84.0,1.0,0.0,0.0,1.0
410.0,515513.0,female,3,3,standard,0,1,1,1,2.0,0,0,72.0,73.0,78.0,0.0,1.0,0.0,1.0
411.0,502145.0,male,2,5,standard,0,3,1,1,4.0,1,0,86.0,84.0,79.0,1.0,0.0,1.0,0.0
412.0,688856.0,male,3,0,standard,1,1,2,1,3.0,0,0,71.0,66.0,60.0,0.0,1.0,0.0,1.0
414.0,647167.0,female,2,4,free/reduced,1,1,1,1,3.0,1,0,52.0,73.0,80.0,0.0,1.0,0.0,1.0
415.0,237137.0,male,4,2,standard,1,2,1,0,3.0,0,0,86.0,74.0,70.0,0.0,1.0,1.0,0.0
416.0,701218.0,male,2,1,standard,0,1,2,1,3.0,0,1,68.0,72.0,66.0,0.0,1.0,0.0,1.0
417.0,844849.0,male,2,0,standard,1,1,2,1,3.0,2,1,71.0,71.0,65.0,1.0,0.0,0.0,1.0
418.0,537967.0,male,3,5,standard,1,1,1,0,4.0,0,0,70.0,59.0,63.0,1.0,0.0,0.0,1.0
419.0,770222.0,male,4,2,free/reduced,0,1,2,0,3.0,0,0,57.0,56.0,54.0,1.0,0.0,1.0,0.0
421.0,177549.0,female,3,2,standard,0,1,1,0,2.0,2,1,56.0,57.0,64.0,1.0,0.0,0.0,1.0
422.0,941874.0,female,3,3,free/reduced,0,0,0,1,0.0,0,2,47.0,59.0,68.0,0.0,1.0,1.0,0.0
423.0,148985.0,female,0,6,standard,0,1,2,1,0.0,2,1,57.0,83.0,78.0,0.0,1.0,1.0,0.0
425.0,762685.0,female,2,5,free/reduced,1,2,2,1,3.0,1,1,60.0,65.0,60.0,0.0,1.0,0.0,1.0
426.0,205482.0,male,2,1,standard,1,1,1,0,2.0,1,0,88.0,84.0,88.0,0.0,1.0,0.0,1.0
427.0,732222.0,male,2,6,free/reduced,1,2,1,1,0.0,0,0,71.0,72.0,66.0,1.0,0.0,1.0,0.0
428.0,679536.0,male,0,6,free/reduced,1,2,2,1,1.0,0,0,65.0,59.0,53.0,1.0,0.0,1.0,0.0
429.0,701718.0,male,2,6,free/reduced,1,1,2,0,3.0,1,2,70.0,63.0,55.0,0.0,1.0,1.0,0.0
431.0,636537.0,female,2,2,standard,1,2,2,0,3.0,1,0,61.0,72.0,70.0,0.0,1.0,1.0,0.0
432.0,625455.0,male,2,2,standard,1,2,0,1,4.0,1,1,57.0,54.0,52.0,1.0,0.0,0.0,1.0
433.0,957533.0,female,0,6,free/reduced,1,0,2,0,2.0,1,1,45.0,58.0,49.0,0.0,1.0,1.0,0.0
434.0,645105.0,male,2,4,standard,1,1,2,0,1.0,2,2,75.0,66.0,67.0,0.0,1.0,0.0,1.0
436.0,472160.0,male,3,0,standard,1,1,1,1,3.0,1,0,77.0,69.0,65.0,0.0,1.0,1.0,0.0
437.0,500309.0,male,3,4,free/reduced,1,0,2,1,1.0,0,0,75.0,66.0,73.0,1.0,0.0,0.0,1.0
438.0,187505.0,male,2,2,standard,1,2,1,1,0.0,1,1,69.0,55.0,51.0,1.0,0.0,1.0,0.0
440.0,398354.0,female,2,4,standard,0,2,1,0,1.0,1,0,69.0,82.0,80.0,1.0,0.0,0.0,1.0
441.0,397681.0,female,3,2,standard,1,1,2,1,2.0,2,0,78.0,81.0,80.0,1.0,0.0,1.0,0.0
442.0,830531.0,female,0,6,free/reduced,1,1,2,1,2.0,1,0,59.0,73.0,69.0,0.0,1.0,1.0,0.0
443.0,596689.0,female,2,0,standard,1,1,2,0,1.0,1,1,70.0,81.0,74.0,1.0,0.0,1.0,0.0
444.0,158791.0,male,0,6,free/reduced,1,1,2,1,0.0,1,0,79.0,82.0,73.0,0.0,1.0,0.0,1.0
446.0,473223.0,male,3,5,free/reduced,1,1,1,1,1.0,1,2,73.0,67.0,62.0,1.0,0.0,0.0,1.0
447.0,220391.0,male,2,2,standard,0,2,1,1,2.0,1,2,91.0,83.0,83.0,1.0,0.0,0.0,1.0
448.0,739613.0,male,1,2,standard,1,3,1,1,4.0,1,0,48.0,46.0,43.0,1.0,0.0,0.0,1.0
449.0,481607.0,male,1,0,standard,1,2,1,1,2.0,1,0,83.0,74.0,73.0,1.0,0.0,0.0,1.0
450.0,417521.0,female,2,5,free/reduced,0,0,2,1,3.0,0,0,64.0,85.0,85.0,1.0,0.0,0.0,1.0
452.0,821655.0,female,2,0,free/reduced,1,1,1,0,1.0,1,2,68.0,79.0,77.0,0.0,1.0,0.0,1.0
453.0,998039.0,male,2,5,free/reduced,1,1,0,1,3.0,0,2,64.0,57.0,48.0,1.0,0.0,0.0,1.0
454.0,750652.0,female,2,0,free/reduced,1,1,1,1,3.0,0,0,54.0,61.0,63.0,0.0,1.0,0.0,1.0
455.0,627912.0,male,2,1,free/reduced,1,1,2,1,0.0,1,0,37.0,56.0,47.0,0.0,1.0,0.0,1.0
456.0,903387.0,female,3,1,standard,1,0,2,0,3.0,1,0,79.0,89.0,89.0,1.0,0.0,1.0,0.0
457.0,908005.0,male,3,0,free/reduced,1,2,1,1,1.0,2,0,54.0,54.0,49.0,0.0,1.0,1.0,0.0
459.0,818689.0,male,1,2,standard,1,1,2,0,4.0,2,0,72.0,65.0,68.0,1.0,0.0,0.0,1.0
460.0,971230.0,male,2,1,free/reduced,1,1,1,0,1.0,0,1,52.0,57.0,55.0,0.0,1.0,0.0,1.0
461.0,160418.0,male,1,5,free/reduced,1,1,2,1,1.0,1,0,54.0,54.0,45.0,0.0,1.0,1.0,0.0
462.0,856143.0,female,4,5,standard,1,0,0,0,1.0,0,0,68.0,68.0,74.0,0.0,1.0,0.0,1.0
463.0,479439.0,female,2,5,free/reduced,1,3,2,1,4.0,1,0,77.0,90.0,91.0,0.0,1.0,1.0,0.0
464.0,273393.0,male,0,1,standard,0,0,2,1,2.0,0,0,75.0,58.0,62.0,1.0,0.0,1.0,0.0
465.0,944033.0,female,2,5,standard,1,1,2,0,4.0,2,0,84.0,87.0,91.0,1.0,0.0,0.0,1.0
466.0,884058.0,female,3,0,free/reduced,1,0,2,0,1.0,1,2,26.0,31.0,38.0,1.0,0.0,0.0,1.0
467.0,136006.0,male,0,2,free/reduced,0,1,1,0,7.0,1,2,76.0,69.0,67.0,1.0,0.0,0.0,1.0
468.0,791460.0,female,0,2,free/reduced,0,2,1,1,3.0,0,0,79.0,89.0,87.0,0.0,1.0,0.0,1.0
469.0,754794.0,male,2,5,standard,1,1,1,1,2.0,0,0,93.0,75.0,77.0,1.0,0.0,0.0,1.0
470.0,685148.0,female,2,0,standard,0,0,2,0,1.0,0,0,83.0,85.0,90.0,1.0,0.0,1.0,0.0
471.0,327759.0,female,2,2,standard,1,1,1,1,0.0,0,1,62.0,68.0,74.0,0.0,1.0,0.0,1.0
472.0,582568.0,female,2,0,standard,0,1,2,1,4.0,1,0,68.0,86.0,84.0,1.0,0.0,0.0,1.0
473.0,562620.0,female,3,6,standard,1,1,2,0,5.0,0,2,57.0,66.0,60.0,1.0,0.0,0.0,1.0
474.0,162278.0,female,1,0,standard,1,2,2,1,2.0,0,0,90.0,90.0,91.0,0.0,1.0,1.0,0.0
475.0,692122.0,female,3,1,standard,0,1,2,1,3.0,2,2,73.0,77.0,84.0,1.0,0.0,0.0,1.0
476.0,309445.0,male,4,1,standard,0,2,2,1,2.0,1,0,76.0,62.0,66.0,1.0,0.0,1.0,0.0
477.0,418847.0,male,3,4,standard,1,1,2,0,1.0,1,0,80.0,68.0,72.0,1.0,0.0,0.0,1.0
478.0,585017.0,female,3,3,standard,1,2,0,1,1.0,0,0,53.0,64.0,70.0,0.0,1.0,0.0,1.0
479.0,999844.0,male,4,0,standard,1,2,2,1,4.0,1,2,78.0,72.0,68.0,0.0,1.0,0.0,1.0
480.0,153051.0,male,1,2,standard,0,1,2,1,1.0,0,0,73.0,71.0,68.0,1.0,0.0,0.0,1.0
481.0,756077.0,female,3,0,free/reduced,1,1,2,1,3.0,1,0,52.0,59.0,56.0,0.0,1.0,0.0,1.0
482.0,951715.0,male,2,5,free/reduced,1,1,2,1,2.0,0,2,70.0,69.0,62.0,0.0,1.0,0.0,1.0
483.0,434947.0,male,0,2,standard,1,0,2,1,2.0,0,0,59.0,52.0,46.0,0.0,1.0,1.0,0.0
484.0,805803.0,female,1,0,standard,1,2,1,0,3.0,1,1,48.0,51.0,54.0,1.0,0.0,0.0,1.0
485.0,743659.0,male,2,2,standard,1,1,2,0,2.0,1,1,67.0,72.0,69.0,1.0,0.0,1.0,0.0
486.0,936581.0,male,3,5,free/reduced,1,1,2,1,3.0,0,0,61.0,47.0,56.0,1.0,0.0,0.0,1.0
488.0,465336.0,male,1,6,standard,0,0,1,1,1.0,1,0,65.0,53.0,58.0,1.0,0.0,0.0,1.0
